date,timestamp,energy,power,power1,power2,power3,userId,numberOfPeople,numberOfChildren,squareMeters,homeType,heatingTypes,waterHeaterTypes,coolingType,heatingTypeOther,waterHeaterTypeOther,ELECTRIC_VEHICLE,TV,DISH_WASHER,ELECTRIC_HEATING,SAUNA,HEAT_PUMP,CABLE_BOX,FRIDGE_COMBO,COFFEE_MACHINE,TUMBLE_DRYER,FREEZER,POOL_PUMP,HOB,WASHING_MACHINE,GAME_CONSOLE,REFRIGERATOR,FLOW_WATER_HEATER,TOASTER,HOME_BATTERY,MICROWAVE,IRON,TABLET,HEATING_FAN,GRILL,DVD,COMPUTER,OVEN,ELECTRIC_SHOWER,KETTLE,OTHERS
2019-12-24 00:00:01.247,1577145601247,100808293398000,597190,269750,52740,274700,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:03.247,1577145603247,100808296717000,597700,269740,53360,274600,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:05.247,1577145605247,100808300040000,598120,270160,53460,274500,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:07.247,1577145607247,100808303364000,598540,270200,53170,275170,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:09.247,1577145609247,100808306689000,598200,270000,52830,275370,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:11.246,1577145611246,100808310010000,597940,269860,53110,274970,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:13.246,1577145613246,100808313333000,598230,269910,53080,275240,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:15.246,1577145615246,100808316662000,599490,270140,53740,275610,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:17.246,1577145617246,100808319990000,598700,270310,53170,275220,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:19.246,1577145619246,100808323312000,597870,270120,53020,274730,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:21.246,1577145621246,100808326636000,598400,270020,52910,275470,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:23.246,1577145623246,100808329957000,597630,270260,52990,274380,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:25.246,1577145625246,100808333278000,597760,270210,52890,274660,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:27.246,1577145627246,100808336603000,598920,270260,53990,274670,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:29.246,1577145629246,100808339927000,597640,270030,53290,274320,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:31.245,1577145631245,100808343239000,596120,269880,52660,273580,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:33.245,1577145633245,100808346554000,596630,269860,52520,274250,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:35.245,1577145635245,100808349874000,598310,270120,52880,275310,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:37.245,1577145637245,100808353196000,597670,270040,52810,274820,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:39.245,1577145639245,100808356512000,596450,269980,52600,273870,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:41.245,1577145641245,100808359825000,596330,270070,52700,273560,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:43.245,1577145643245,100808363139000,596710,270370,52840,273500,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:45.245,1577145645245,100808366454000,596730,270490,52960,273280,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:47.245,1577145647245,100808369772000,597280,270600,52750,273930,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:49.244,1577145649244,100808373088000,596740,270580,52760,273400,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:51.244,1577145651244,100808376402000,596520,270620,52690,273210,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
2019-12-24 00:00:53.244,1577145653244,100808379667000,581530,255990,52590,272950,3a178d7c40c26b65d0fcd0f56218dd2ac0b99542c883d0af1438878843c0d681,4,2,150.0,SINGLE_FAMILY,HEAT_PUMP,CENTRAL_HEATING,PORTABLE_AIR_CONDITIONER,,,0,4,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,3,1,0,0
